origin,dest,count
42029,42091,69.94343468613522
55087,55015,69.80935553880235
29187,29187,69.62513806375033
46099,46083,69.51422975775196
34017,34013,69.26461961710133
18097,18011,69.21780485840652
1115,1015,68.86450423009082
26147,26147,68.86369067540224
53005,53021,68.60420708551953
46029,46029,68.47368459172111
12101,12057,68.24720529936539
39139,39139,68.2328021116467
13113,13121,68.21390478959329
19153,19181,68.19177993134204
37081,37151,68.17671436358161
48201,48473,68.16917905110547
34011,34011,68.10034513560697
5119,5069,67.79812619419444
13085,13117,67.76234819431842
13013,13135,67.75834128534444
55059,17097,67.54145339172024
48121,48085,67.4989965567291
33011,33011,67.39478279454673
6059,6073,67.34713075308342
6069,6069,67.19133087599343
13095,13095,67.02920398911454
48113,48139,66.82461558144611
25009,25009,66.80729294963939
1073,1127,66.32588538076205
51087,51087,66.29828241760606
9001,9009,66.21238930921689
37189,37189,66.07055234066604
47037,47149,65.98682081510314
29023,29023,65.89539857044927
51660,51165,65.75928469046211
51760,51041,65.71037088269887
24033,24031,65.65525121857827
19155,31055,65.64318810694671
51810,51710,65.59921385634034
49035,49011,65.59638489061491
5131,5131,65.55570990830746
37081,37057,65.52180486764584
48469,48469,65.30059460562268
48423,48213,65.18674884369861
27053,27003,65.14667291749231
28089,28049,64.98068701997225
12095,12069,64.74711816324869
45003,45003,64.69863856191894
26099,26147,64.67880592763026
13095,13177,64.46931293752593
41047,41053,64.0414387731415
42003,42019,63.62698581939307
37023,37023,63.52033170521992
54081,54081,63.46747215928614
51041,51145,63.4223708051376
21111,21211,63.336507832931254
18085,18085,63.269648373975535
1003,1097,63.19987703222249
8045,8045,63.1936467763212
45077,45077,63.126521313271276
39085,39035,63.073529317104985
27163,27053,62.86593926764662
44007,44003,62.86421304606347
21111,18043,62.64121855311861
47155,47093,62.61877794920441
29213,29077,62.57517136844735
32003,48201,62.531099149582474
1089,1095,62.52017855306062
27037,27163,62.367574596948394
47163,47073,62.32039043390785
12103,12057,61.71189113433843
13067,13015,61.68707472754864
22033,22005,61.53748493106792
36061,34013,61.422991940107934
24027,24005,61.331794079295435
34039,34013,61.27611530097203
56025,56025,61.18658799518833
34035,34019,61.17388812935675
13215,13145,61.171987543013756
55105,55105,61.12857883642593
51059,51153,60.8168624315549
13135,13121,60.76595241803939
48029,48201,60.59608180602511
6037,6073,60.01366755381679
53067,53067,59.986353555988465
6065,6059,59.870832036044824
6065,6037,59.85002910621995
13207,13207,59.835648158922424
34007,42101,59.78866422126357
1043,1127,59.65248797358439
1031,1045,59.39896280636474
39061,39025,59.01826562601711
24033,11001,59.01731221669996
17043,17089,58.96502982909456
42079,42079,58.80178204304014
1043,1073,58.69464249318786
25005,44007,58.52787149564517
37063,37135,58.41505662682405
28109,28109,58.33075186310655
39077,39077,58.30008513529915
18019,18019,58.19860028016971
26049,26125,58.12160054027621
22019,22019,58.029687890692536
13121,13135,57.87860246983946
29077,29225,57.781301504269145
47065,13295,57.52600864403525
41033,41033,57.399225066755676
